Release Year,Duration,Rating,Number of Votes,Meta Score,Budget,Gross (worldwide),profit,Europe,Asia,Oceania,Africa,South America,North America,Romance,Fantasy,Animation,Crime,Drama,Adventure,Family,Comedy,Sci-Fi,Horror,Thriller,Biography,Mystery,Action,Age_Restriction_PG,Age_Restriction_PG-13,Age_Restriction_R
0.3684029785015081,2.1756266900763874,1.9220031191814793,6.053111226258081,0.6740003371992687,0.5714819653188157,0.8949987737623203,0.8949799697395532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.701476531682629,3.5849713354302177,1.7051908147721127,6.053111226258081,1.0129529385488323,1.2001283881552203,1.2989189669185535,1.2013660262285921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.03532942532036567,1.4970533423134316,1.7051908147721127,6.053111226258081,0.7304924374241962,2.247872426215896,1.149238011083591,0.7509238160115572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.130428010813579,0.3486984460991996,2.1388154235908443,5.627852908805763,1.6343660410230316,-0.49721695350307293,0.6650728805818558,0.907572133533749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5475492927465958,3.0107938873231026,2.1388154235908443,5.627852908805763,1.9168265421476678,0.5714819653188157,1.6543719993767143,1.781891266076094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.201086861454332,0.5574902454108784,1.9220031191814793,5.627852908805763,0.10907933494999639,0.2571587539006133,4.470210263713583,5.15334114869517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6182081433873488,1.6536471917971909,1.4883785103627476,5.627852908805763,0.6740003371992687,3.7147140795008413,6.554357467962398,6.677971701778433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4516713667967883,1.3926574426575926,1.7051908147721127,5.627852908805763,0.33504773584970554,0.7810307729309508,0.7694129113427773,0.6931773256894496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9638912342230185,4.3679405828490125,2.5724400324095757,5.202594591353445,2.142794943047377,-0.4343523112194324,0.8983150595995592,1.1634504228727054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.296185446947545,0.505292295582959,2.1388154235908443,5.202594591353445,1.8603344419227408,-0.664855999592781,3.037482076677371,3.72253116450055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.11859781361564589,0.9750738440342351,2.0304092713861617,5.202594591353445,0.5045240365244871,-0.05716445751758938,-0.1045609184985429,-0.10708428882556546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.11859781361564589,2.0712307904205485,2.0304092713861617,5.202594591353445,1.5778739407981046,0.9905795805430855,0.7535136324872528,0.6194833201033637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46428090445131565,4.054752883881496,2.1388154235908443,5.202594591353445,0.22206353539985096,0.3619331577066808,0.7314252733592429,0.7590584266860595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3684029785015081,2.6454082385276636,1.3799723581580652,5.202594591353445,1.4648897403482501,4.070947052441471,13.1769586212715,14.319138877905726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-2.046380282061683,0.6618861450667173,2.2472215757955265,5.202594591353445,1.4083976401233231,-0.5181718342642864,1.9187904605358859,2.3773662306918153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-2.545990611833386,4.733326231644452,2.5724400324095757,5.202594591353445,1.8603344419227408,-0.6229462380703539,-0.3958328654640774,-0.29843995222243086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.38101251615603543,0.0877086969596013,1.9220031191814793,4.777336273901127,1.4648897403482501,-0.706765761115208,-0.43319281432364226,-0.3200248043574654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6300383405852819,0.24430254644336064,2.0304092713861617,4.777336273901127,1.6908581412479593,-0.49721695350307293,1.1929041089192542,1.5240535463368778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6308176810418976,4.315742633021094,1.3799723581580652,4.777336273901127,1.0129529385488323,3.295616464276571,10.066853539174435,10.89064650437895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7847449199779092,0.505292295582959,1.4883785103627476,4.777336273901127,1.0694450387737593,2.6669700414401656,3.0278154083577338,2.8347627661998156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.201086861454332,3.637169285258138,1.9220031191814793,4.777336273901127,1.182429239223614,6.564577863025877,12.590449673971293,12.978144183254082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2136963991088592,1.7580430914530298,2.2472215757955265,4.777336273901127,1.9733186423725952,-0.371487668935792,-0.4001425314519215,-0.3696227320156741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8806228459277383,-0.06888515252415804,2.0304092713861617,4.352077956448809,0.3915398360746325,-0.4856917690844054,-0.5298393347437771,-0.4910595357650344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.46428090445131565,0.5574902454108784,1.8135969669767968,4.352077956448809,1.521381840573177,-0.5810364765479269,1.059425439953523,1.3902066657604324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.13120735127019476,1.6536471917971909,1.5967846625674302,4.352077956448809,0.33504773584970554,2.0383236186037603,2.465759944044794,2.343682341240451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.1178184731590517,1.9668348907647089,1.9220031191814793,4.352077956448809,0.6175082369743417,5.831157036383405,9.064682120784715,9.05315321154542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5475492927465958,-0.4342708013195953,1.7051908147721127,4.352077956448809,1.8603344419227408,0.3619331577066808,0.6243687568764383,0.6340215797018685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.13120735127019476,-0.016687202696237642,1.7051908147721127,4.352077956448809,0.6740003371992687,-0.26671326512972443,0.23163686560051122,0.3407029200998324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5475492927465958,0.40089639592711906,2.0304092713861617,4.352077956448809,0.2785556356247779,-0.47626207274185944,-0.5095183713303568,-0.46980622942307604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03532942532036567,1.0794697436900749,1.7051908147721127,4.352077956448809,0.2785556356247779,0.23620387313939983,0.01348074290285471,-0.04639150326646311,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.130428010813579,1.3404594928296731,2.1388154235908443,4.352077956448809,1.0129529385488323,1.2420381496776474,1.8362235472946957,1.817886974262047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.797354457632458,-0.2776769518358359,2.0304092713861617,3.9268196389964904,1.0694450387737593,-0.7696304033988485,-0.5120394074438969,-0.39557649721133403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9512816965684696,-0.17328105217999698,1.4883785103627476,3.9268196389964904,0.4480319362995595,0.3200233961842538,3.0725915491490303,3.504452584947714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2851345902062279,0.7662820447225572,1.3799723581580652,3.9268196389964904,1.238921339448541,2.0383236186037603,2.1426066218975484,1.9662548494702679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3684029785015081,-0.7996564501150325,1.8135969669767968,3.9268196389964904,1.747350241472886,2.771744445246233,2.8472932396635007,2.596359373898878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.7965751171758422,1.0272717938621554,1.8135969669767968,3.9268196389964904,0.05258723472506879,-0.21432606322669068,1.6201770541758322,1.9486697752643019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-2.046380282061683,1.8102410412809504,1.9220031191814793,3.9268196389964904,0.6175082369743417,-0.49721695350307293,-0.3985839564002359,-0.33472774263287347,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.21447573956547497,1.5492512921413522,1.5967846625674302,3.9268196389964904,1.0129529385488323,0.19429411161697263,1.0396860772956324,1.1631917074565206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.797354457632458,3.480575435774379,1.8135969669767968,3.9268196389964904,0.6175082369743417,0.6133917268412427,0.38412165086922023,0.28727525128258197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.0471596225182986,-0.6430626006312741,1.8135969669767968,3.9268196389964904,1.3519055398983955,-0.8702138310526732,-0.6083759440583586,-0.48163320570238843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8680133082731895,0.45309434575503854,1.5967846625674302,3.9268196389964904,1.8603344419227408,2.247872426215896,1.173274532389196,0.7789973134058419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.04793896297491455,-0.17328105217999698,1.8135969669767968,3.9268196389964904,1.8038423416978138,-0.47626207274185944,-0.2758216944513464,-0.1968597840534647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.4627222235381057,1.1316676935179943,2.2472215757955265,3.9268196389964904,1.521381840573177,-0.8324950456824889,-0.10721022800455213,0.09378178039146495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6308176810418976,0.7662820447225572,1.8135969669767968,3.9268196389964904,0.7869845376491232,-0.6858108803539945,0.44414375786393445,0.6991495488931215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7847449199779092,1.9668348907647089,1.5967846625674302,3.9268196389964904,1.238921339448541,0.38288803846789426,1.1209423676035188,1.208483161478797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9638912342230185,0.8184799945504767,1.7051908147721127,3.9268196389964904,0.6175082369743417,0.42479779999032125,4.637750606271427,5.304920654998794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2018662019109477,0.5574902454108784,1.7051908147721127,3.9268196389964904,1.9733186423725952,-0.371487668935792,0.18785817338517538,0.3171337268414706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46428090445131565,-0.22547900200791646,1.7051908147721127,3.9268196389964904,0.3915398360746325,-0.05716445751758938,2.553273028892652,2.997137551259424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.9631118937664027,0.19210459661544024,1.9220031191814793,3.501561321544172,1.6343660410230316,-0.5181718342642864,1.2181476923818904,1.559049275587805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6182081433873488,1.6014492419692716,0.6211292927252853,3.501561321544172,0.6175082369743417,0.7391210114085238,2.659062410227796,2.911221669110971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7847449199779092,-0.2776769518358359,2.0304092713861617,3.4462777402753706,1.8038423416978138,-0.8262085814541249,-0.38881652139691264,-0.23677451841318162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2977441278607552,1.2360635931738333,1.7051908147721127,3.442025157100848,0.8434766378740503,0.3200233961842538,0.8729700534078492,0.9354007848146232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8680133082731895,1.3926574426575926,1.2715662059533819,3.3867415758320463,1.2954134396734684,4.2385860985311785,9.153862660619902,9.576257332929424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.201086861454332,1.0794697436900749,2.0304092713861617,3.3187002450396754,2.2557791434972314,-0.6564740472882955,0.6148374651745134,0.8907941469103887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.1296486703569846,0.2965004962712801,2.0304092713861617,3.28467957964349,1.8038423416978138,-0.664855999592781,-0.12056459824601759,0.03408498827219548,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5349397550920686,0.9750738440342351,1.5967846625674302,3.2761744132944437,1.5778739407981046,1.724000407185558,5.782317945724704,6.299948723004464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3802331756994413,1.0794697436900749,1.7051908147721127,3.263416663770874,0.8434766378740503,-0.3086230266521514,0.055794221460884,0.14635207713488935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5349397550920686,0.03551074713168183,2.0304092713861617,3.1953753329785033,-0.0039048654998581813,-0.6763811840114484,1.3911942663584025,1.8027782596565343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8680133082731895,1.7058451416251104,1.4883785103627476,3.1783650002804102,1.2954134396734684,1.3677674342449286,2.3541674353548108,2.389745801667727,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.7133067288805621,-0.22547900200791646,1.5967846625674302,3.1741124171058877,1.521381840573177,-0.761248451094363,-0.2523132472052674,-0.09443384749999705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8680133082731895,1.5492512921413522,0.7295354449299677,3.165607250756841,0.5045240365244871,4.343360502337246,6.0091295300918945,5.875798526905009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-2.3794538352428254,0.13990664678752077,1.7051908147721127,3.1571020844077946,2.08630284282245,-0.8681183429765519,-0.48731703080309297,-0.34079347889388595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.7965751171758422,3.062991837151021,1.8135969669767968,3.140091751709702,0.4480319362995595,0.15238435009454565,-0.30860995090722687,-0.4005281304612699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.21447573956547497,2.019032840592628,2.0304092713861617,3.123081419011609,1.5778739407981046,-0.16193886132365695,-0.05536868133452575,-0.022067921366085718,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.38101251615603543,-0.48646875114751476,1.7051908147721127,3.1188288358370864,-0.11688906594971275,-0.7319116180286642,-0.22783344688646434,-0.07356003967958676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5349397550920686,0.19210459661544024,0.4043169883159194,3.072050420917331,-0.0039048654998581813,2.247872426215896,1.4985039550041859,1.1588495903739504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.701476531682629,0.9750738440342351,0.5127231405206019,3.0677978377428077,0.2785556356247779,3.295616464276571,5.115015923357999,5.107139039339679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
